id,species,caste,ID_number,date_of_collection,investigator,collection_site,Region,Latitude,Longitude,Forage_Plant,Temperature ,Wind,r.H.,H.I.,Time_of_Day,date_of_dissection,date_of_DNA_extraction,Concentration,Purity,QPCR_Concentration,QPCR_Purity,DNA_Storage,QPCR_Order,Year,CBombiConc,site_collapsed,site_collapsed_10k,Positive,clade,days_Since_May1,faithpd,PC1,PC2,Gammaproteobacteria,Alphaproteobacteria,Firmicutes,Bifidobacterium,Bombiscardovia,Apibacter,Lactobacillus,Snodgrassella,Schmidhempelia,Gilliamella,core,Proteobacteria,site_trip,Month,site_year,date_no_year,batch_conc
78,tern,W,TWM180814-018,8/14/18,TM,Allen Island; Garden,Allen Island,43.8755,-69.3113,,,,,,,8/16/18,9/11/18,28.0,1.74,28.0,1.74,2018_1,18.0,2018,3.8693532921432734,Allen_Island,Allen_Island,0.0,short,105,4.538144539833373,0.2603257020267764,0.1278116712274775,0.8592649506979126,0.1380458445383531,0.0007256584283092,0.0001280573697016,0.0,0.0003841721091048,0.0003414863192043,0.0032014342425406,0.0005976010586075,0.003073376872839,0.0077261279719981,0.997310795236266,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,1052096.972690721
81,tern,W,TWM180703-002,7/3/18,TM,West Forks,Somerset,45.3164,-69.9796,,90.0,0.0,,,15:00,7/6/18,10/9/18,32.3,1.8,32.3,1.8,2018_1,71.0,2018,1.2706179083947469,The_Forks_ME,The_Forks_ME,0.0,short,63,7.497695542672572,0.1933431772438847,0.141606634130874,0.9852628783855548,0.0006638343069569,0.0005310674455655,0.0,0.0,0.0017259691980881,0.0005310674455655,0.0115507169410515,0.0030536378120021,0.0066383430695698,0.0234997344662772,0.985926712692512,The_Forks_ME7/3/18,July,The_Forks_ME2018,7/3/23,430938.3713874279
82,bor,M,DRA180814-005,8/14/18,TM,Allen Island; Garden,Allen Island,43.8755,-69.3113,,,,,,,8/16/18,9/25/18,20.2,1.95,35.2,1.61,2018_1,59.0,2018,2.166659514507446,Allen_Island,Allen_Island,0.0,long,105,3.661217338585756,-0.0040442056240856,0.0453906995444772,0.8966758290652376,0.0011073978128893,0.073740829361862,0.0279222448535664,0.0,0.0,0.0693112381103047,0.1347070339536079,0.2202535149993078,0.211730506832249,0.663924538749036,0.8977832268781268,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,6807734.334169211
83,ruf,M,MY180814-002,8/14/18,TM,Allen Island; Trail,Allen Island,43.8755,-69.3113,Thistle,,,,,10:00,8/16/18,9/25/18,19.9,1.82,39.6,1.67,2018_1,47.0,2018,6494.539247423417,Allen_Island,Allen_Island,1.0,short,105,3.944671071924456,0.1054618924100176,0.0528124364356806,0.8381131216569933,0.0963923978604757,0.0623079549334243,0.0010811425970183,0.0,0.0,0.0108967793331057,0.3309718902924775,0.0005690224194833,0.0019346762262433,0.3454535108683282,0.934505519517469,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,4643043.824059234
84,bim,W,TWM180629-007,6/29/18,TM,Round The Island Rd,Vinalhaven,44.074,-68.8397,,,,,,12:40,7/2/18,9/18/18,71.9,2.05,71.9,2.05,2018_1,35.0,2018,21.86413820476389,Vinalhaven_ME,Vinalhaven_ME,1.0,short,59,2.8434000207955967,-0.0512259690269259,2.208322666522945e-05,0.9819541774082278,5.446425329508732e-05,0.0,0.0,0.0077883882211974,0.0095312443266402,0.0,0.7475763407283686,0.0003812497730656,0.2339965869067935,0.9992738099560656,0.9820086416615228,Vinalhaven_ME6/29/18,June,Vinalhaven_ME2018,6/29/23,893155.0701831228
85,bim,W,TWM180719-002,7/19/18,TM,Schooner Head Rd,MDI,44.3459,-68.1789,,73.0,1.5,,,12:49,7/25/18,9/18/18,45.9,2.05,45.9,2.05,2018_1,20.0,2018,4655.966114098789,MDI_Acadia,MDI_Bar_Harbor,1.0,short,79,2.8587543123951966,-0.0908081592046825,-0.0015841086678413,0.9939405326694536,9.394522993095024e-05,0.0056602001033397,0.0,0.0,0.0,0.0,0.4189957254920381,0.5697543332237306,0.0010099112217577,0.9897599699375264,0.9940344778993848,MDI_Acadia7/19/18,July,MDI_Acadia2018,7/19/23,1052096.972690721
86,per,M,TWM180814-001,8/14/18,TM,Allen Island; Trail,Allen Island,43.8755,-69.3113,Thistle,,,,,10:00,8/16/18,9/11/18,35.0,1.86,35.0,1.86,2018_1,8.0,2018,8.24169007943722,Allen_Island,Allen_Island,0.0,short,105,6.2025498567515625,0.221818885292881,-0.2613877334253025,0.0642237011475364,0.7630159121408814,0.1717744365020677,0.0001369375290992,0.0,0.0,0.0496535480513789,0.0006299126338564,0.0010133377153342,0.0008490126804151,0.052282748610084,0.8272396132884179,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,2914517.1514880154
89,bim,W,MY180711-003,7/11/18,TM,Love Lake Road,Washington,45.0037,-67.5528,,70.0,,,,13:14,7/25/18,10/9/18,25.3,1.79,25.3,1.79,2018_1,70.0,2018,1.1068792701826695,Love Lake Road,Crawford_ME,0.0,short,71,5.948183848969176,-0.10107568824391,-0.0010705868286281,0.9760422698320788,0.0003618992472495,0.0023161551823972,0.0,0.0014475969889982,0.0,0.0,0.2939345686160973,0.0041980312680949,0.6658946149392009,0.9654748118123913,0.9764041690793284,Love Lake Road7/11/18,July,Love Lake Road2018,7/11/23,430938.3713874279
9,tern,W,TWM180802-008,8/2/18,TM,Swans Island; Roadside,Swans Island,44.1722,-68.4233,Thistle,70.0,,,,11:56,8/6/18,10/18/18,20.0,1.77,44.0,1.6,2018_2,77.0,2018,5.010030103970494,Swans_Island_ME,Swans_Island_ME,0.0,short,93,4.018359706121606,-0.09151193491857,0.0021711003612541,0.9324769654986884,0.0,0.0014347523931221,0.0,0.0612011567691169,0.0,0.0001345080368552,0.3655928441724393,0.4013495639697805,0.1462550720738897,0.9745331450220818,0.9324769654986884,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,1580294.6562868147
90,vag,M,MY180814-012,8/14/18,TM,Allen Island; Garden,Allen Island,43.8755,-69.3113,,,,,,,8/16/18,9/25/18,27.7,1.8,27.7,1.8,2018_1,58.0,2018,7826.894492857037,Allen_Island,Allen_Island,1.0,short,105,7.612044233501381,0.1995522591738881,0.1361096323366909,0.8852484715472645,0.0711710299419971,0.0137952657156294,0.0036055808120395,0.0,0.0,0.0020379369807179,0.081360714845587,0.0032920520457751,0.019595547891519,0.1098918325756388,0.9564195014892616,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,6807734.334169211
91,bor,M,MY180814-005,8/14/18,TM,Allen Island; Garden,Allen Island,43.8755,-69.3113,,,,,,,8/16/18,9/25/18,22.5,2.06,37.0,1.65,2018_1,46.0,2018,62.08242696349514,Allen_Island,Allen_Island,1.0,long,105,3.6943112083079024,-0.0317615286858293,-0.0148700915300359,0.9330505781744332,0.0509788209938797,0.0094497326720362,0.0035505574513352,0.0,0.0014091706616194,0.0042965889780749,0.6884903913902436,0.0002348617769365,0.0312918779271375,0.7292734481853473,0.984029399168313,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,4643043.824059234
92,vag,M,TWM180724-013,7/24/18,TM,Allen Island,Allen Island,43.8755,-69.3113,,,,,,,7/25/18,9/18/18,27.4,1.79,27.4,1.79,2018_1,34.0,2018,35548.60918044766,Allen_Island,Allen_Island,1.0,short,84,7.324883535486308,-0.0177497013138041,-0.0035266567984274,0.924571562950116,0.0157265057761838,0.0001175813515976,0.0,0.0538228636938181,0.0,5.879067579881831e-05,0.9140774273200272,0.0008524647990828,0.0060554396072782,0.9748669860960052,0.9402980687263,Allen_Island7/24/18,July,Allen_Island2018,7/24/23,893155.0701831228
93,bor,M,TWM180724-005,7/24/18,TM,Allen Island,Allen Island,43.8755,-69.3113,,,,,,,7/25/18,9/18/18,11.0,1.88,25.1,1.51,2018_1,24.0,2018,15.446120529714642,Allen_Island,Allen_Island,0.0,long,84,3.9874370346164314,0.2010988106034994,0.1769954686582439,0.990293463963351,0.0015421599310563,0.005896493854039,0.0003628611602485,0.0,0.0,0.0014968022860253,0.0295731845602576,0.0023585975416156,0.0073479384950333,0.0411393840431804,0.9918356238944074,Allen_Island7/24/18,July,Allen_Island2018,7/24/23,802775.3551988022
95,vag,W,MY180731-001,7/31/18,TM,Eustis Parking Lot; Colby College,Kennebec,44.563,-69.661,,83.0,2.0,,,13:26,8/6/18,10/18/18,19.7,2.06,39.5,1.37,2018_2,85.0,2018,26903.52183533194,Colby_College,Colby_College,1.0,short,91,3.3285228610391338,-0.0803612515320847,-0.0007753850603292,0.9800112734683258,0.0,0.0005492202517741,0.000158984809724,0.0183988784344332,0.0,0.0005492202517741,0.5342612264955412,0.347511887727818,0.0977756579803147,0.9986558556996056,0.9800112734683258,Colby_College7/31/18,July,Colby_College2018,7/31/23,1811512.866898576
97,bor,W,TWM180703-004,7/3/18,TM,Bingham,Somerset,44.9787,-69.8669,,,,,,15:45,7/6/18,10/19/18,53.5,1.95,53.5,1.95,2018_2,97.0,2018,2.190577257763567,Solon_ME,Solon_ME,0.0,long,63,1.5406771042400025,-0.0647415727069495,-0.0002443048591158,0.9224156007548752,0.0,0.0374372953530009,0.0126296433698404,0.0,0.023968901721051,0.0374372953530009,0.5604142135909802,0.0001290385018629,0.1271674435859799,0.7617465361227157,0.9224156007548752,Solon_ME7/3/18,July,Solon_ME2018,7/3/23,3471.284607746042
98,tern,W,TWM180802-009,8/2/18,TM,Swans Island; Quarry,Swans Island,44.1399,-68.4339,rosa rugosa,72.0,1.5,,,13:56,8/3/18,10/20/18,25.3,1.83,25.3,1.83,2018_2,109.0,2018,75696.69891346282,Swans_Island_ME,Swans_Island_ME,1.0,short,93,2.963376707205688,0.235342458416335,0.0502803483785472,0.8428621536303051,0.1562769044354452,0.0,0.0,0.0,0.0,0.0,0.0004464143362775,0.0,0.0,0.0004464143362775,0.9991390580657504,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,2263638.187685224
99,tern,W,TWM180802-005,8/2/18,TM,Swans Island; Roadside,Swans Island,44.1722,-68.4233,Thistle,70.0,,,,11:56,8/6/18,10/20/18,28.8,1.97,28.8,1.97,2018_2,123.0,2018,8.289544705084047,Swans_Island_ME,Swans_Island_ME,0.0,short,93,1.1334718558267878,-0.0759927531180097,-0.0010213074220915,0.9967165924526604,0.0003148472990599,0.0,0.0,0.0029685602482795,0.0,0.0,0.5634192416677911,0.1290424144290019,0.3042549363558674,0.99968515270094,0.9970314397517204,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,4387958.613126331
AO190715_001,imp,W,AO190715-001,7/15/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,catmint,84.6,1.1,56.0,82.9,16:00,7/26/19,10/2/20,31.3,1.93,31.3,1.93,2019_3,186.0,2019,0.0,Colby_College,Colby_College,0.0,short,75,1.8910383657669008,-0.1133693319958051,0.0020660967990643,0.9713474917612596,0.0024716221164408,0.0079641157085316,0.0153179543512754,0.0027564180804752,0.0,0.0076793197444973,0.0704666585296391,0.8586903454168192,0.0412140445095406,0.996124740632247,0.9738191138777004,Colby_College7/15/19,July,Colby_College2019,7/15/23,110.142031289003
AOI190709_001,fer,W,AOI190709-001,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,,,,,,,7/12/19,9/21/20,59.2,1.95,59.2,1.95,2019_2,112.0,2019,24.31819266323169,Allen_Island,Allen_Island,1.0,long,69,1.1719951072010333,0.0234466549053742,0.0887015055824206,0.9984182090839993,0.0,0.0005341112183898,0.0,0.0,0.0010476796976108,0.0005341112183898,0.020501653690503,0.0011709361326239,0.0024240432219232,0.0256784239610509,0.9984182090839993,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,9652775.635782618
DRA190709_001,san,W,DRA190709-001,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,,78.7,2.0,,,10:10,7/16/19,9/20/20,61.8,2.05,61.8,2.05,2019_2,96.0,2019,1.261908907635268,Allen_Island,Allen_Island,0.0,short,69,1.0793132177176057,-0.0206869314881685,-0.0002556786208475,0.9932746196957566,0.0,0.0,0.0020816653322658,0.0033626901521216,0.0012810248198558,0.0,0.9582065652522016,0.0182546036829463,0.0124899919935948,0.9956765412329864,0.9932746196957566,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,433241.2905286669
DRA190709_003,bim,W,DRA190709-003,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,salvia,83.1,3.2,,,16:20,7/12/19,9/21/20,42.8,1.94,42.8,1.94,2019_2,108.0,2019,11020.876587496365,Allen_Island,Allen_Island,1.0,short,69,1.1262683068024095,-0.0768211068350621,-0.0009886867122012,0.989813373311038,0.0013069634242441,0.0,0.0,0.0088796632647177,0.0,0.0,0.5577082011954871,0.2364450594860558,0.1956601126294951,0.998693036575756,0.9911203367352822,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,683323.9523807266
DRA190709_004,imp,W,DRA190709-004,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,salvia,83.1,3.2,,,16:20,7/12/19,9/25/20,30.8,2.15,30.8,2.15,2019_2,117.0,2019,5217.292302982311,Allen_Island,Allen_Island,1.0,short,69,0.9706188133422556,-0.0972394956394333,-0.0007772577787171,0.9946989575207432,0.0003102616835685,0.0010637543436635,0.0017463300475143,0.0021541025459187,0.0,0.0010637543436635,0.3575455641443869,0.2799446847741295,0.3566147790936813,0.9990692149492943,0.9950092192043116,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,18140754.14410708
DRA190709_006,vag,W,DRA190709-006,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,salvia,83.1,3.2,,,16:20,7/12/19,9/25/20,32.3,2.19,32.3,2.19,2019_2,116.0,2019,136193.1172755404,Allen_Island,Allen_Island,1.0,short,69,1.517897023729008,0.1929952289805883,0.1221282558882807,0.9846522259714814,0.0128442364210297,0.0021769892239033,0.0,0.0,0.0,0.0,0.012408838576249,0.0029389354522695,0.0038097311418308,0.0191575051703494,0.9974964623925112,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,16922980.26065679
DRA190709_007,vag,M,DRA190709-007,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,salvia,83.1,3.2,,,16:20,7/12/19,9/21/20,39.8,1.9,39.8,1.9,2019_2,110.0,2019,39875.71243875887,Allen_Island,Allen_Island,1.0,short,69,,0.1773269661425585,-0.0210223944135504,0.5682539682539682,0.219753086419753,0.001058201058201,0.0,0.2109347442680776,0.0,0.001058201058201,0.019047619047619,0.0105820105820105,0.0345679012345679,0.2761904761904762,0.7880070546737213,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,9652775.635782618
DRA190709_008,vag,W,DRA190709-008,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,apple,,,,,,7/16/19,9/20/20,30.6,2.23,30.6,2.23,2019_2,94.0,2019,12437.193081232748,Allen_Island,Allen_Island,1.0,short,69,3.907014296975766,0.0031334467963684,-0.0559532442039271,0.806376281856026,0.1621484414661387,0.0155345720377703,0.0021321961620469,0.0043659254746674,0.0050766575286831,0.0077165194435983,0.2797238298304396,0.1812366737739872,0.193319118692253,0.6735709209056757,0.9685247233221648,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,433241.2905286669
DRA190709_009,vag,W,DRA190709-009,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,apple,,,,,,7/12/19,9/26/20,25.8,2.25,25.8,2.25,2019_2,134.0,2019,19088.93119222431,Allen_Island,Allen_Island,1.0,short,69,1.5152551097762408,0.2167220969039412,0.0424547460041761,0.8428240144292708,0.1544704972945117,0.0,0.0,0.0,0.0,0.0,0.0062483895903117,0.0023189899510435,0.004895645452203,0.0134630249935583,0.9972945117237826,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,10520496.96568861
DRA190709_010,bim,W,DRA190709-010,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,apple,,,,,,7/12/19,9/25/20,45.4,2.24,45.4,2.24,2019_2,120.0,2019,12943.273542492612,Allen_Island,Allen_Island,1.0,short,69,1.901860704176596,0.19039393784219,0.1237497233122604,0.9821384978436,0.0093172756123362,0.0008544226544063,0.0035804377898934,0.0037838717552282,0.0,0.0,0.0178615021564,0.0010578566197412,0.0006916754821384,0.0269753438034014,0.9914557734559362,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,18140754.14410708
DRA190709_011,bim,W,DRA190709-011,7/9/19,JL,Allen Island,Allen Island,43.8755,-69.3113,apple,,,,,,7/15/19,9/21/20,46.1,1.89,46.1,1.89,2019_2,99.0,2019,6946.534962362777,Allen_Island,Allen_Island,1.0,short,69,1.4920060665652397,-0.094779678978836,-0.0024168445243214,0.9776798583371082,0.0217847877115677,0.000164724292715,0.0,0.0,0.0003706296586089,0.0,0.0041592883910554,0.8080550179137669,0.1099534653873079,0.9225384013507392,0.999464646048676,Allen_Island7/9/19,July,Allen_Island2019,7/9/23,6551463.730313417
DRA190709_012,bim,W,DRA190709-012,7/9/19,JL,Seal Harbor Road,,44.0119,-69.1362,,85.9,2.0,,,17:11,7/12/19,9/25/20,41.1,2.03,41.1,2.03,2019_2,124.0,2019,40037.75555192347,Seal Harbor Road,Seal Harbor Road,1.0,short,69,,-0.0361428897345143,0.0096204156876693,0.0533132530120481,0.0186746987951807,0.0415662650602409,0.0,0.8391566265060241,0.0,0.0,0.0304216867469879,0.0087349397590361,0.0117469879518072,0.8900602409638554,0.0719879518072289,Seal Harbor Road7/9/19,July,Seal Harbor Road2019,7/9/23,11241804.586361345
DRA190709_013,vag,W,DRA190709-013,7/9/19,JL,Seal Harbor Road,,44.0119,-69.1362,,85.9,2.0,,,17:11,7/12/19,9/25/20,28.9,1.8,28.9,1.8,2019_2,122.0,2019,55050.71572197875,Seal Harbor Road,Seal Harbor Road,1.0,short,69,1.06482725593657,0.1910272996168192,0.1275446603184365,0.994619865682164,0.0,0.0,0.0,0.0,0.0,0.0,0.0078290230418166,0.0007049831175095,0.0017068012318652,0.0102408073911914,0.994619865682164,Seal Harbor Road7/9/19,July,Seal Harbor Road2019,7/9/23,11241804.586361345
DRA190709_015,terri,W,DRA190709-015,7/9/19,JL,Owl's Head,,44.091529,-69.04584799999999,"rose, raspberry, lupin",86.4,2.7,,,17:32,7/12/19,9/26/20,31.9,2.01,31.9,2.01,2019_2,135.0,2019,26242.53192626949,Owls_Head_ME,Owls_Head_ME,1.0,short,69,1.287762910255878,-0.0788393934708382,0.0031862938545525,0.9837046204620462,0.0,0.0088696369636963,0.0,0.0,0.0,0.005569306930693,0.3762376237623762,0.0123762376237623,0.5598184818481848,0.9540016501650164,0.9837046204620462,Owls_Head_ME7/9/19,July,Owls_Head_ME2019,7/9/23,10520496.96568861
DRA190715_001,bim,W,DRA190715-001,7/15/19,JL,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.6612,catmint,84.6,1.1,56.0,82.9,16:00,7/26/19,10/4/20,72.3,1.98,72.3,1.98,2019_3,212.0,2019,444.2037574926506,Colby_College,Colby_College,1.0,short,75,1.5611403660804442,-0.0793448445110568,0.0011366303606742,0.9974948063057558,0.0007332274227056,0.0,0.0,0.0014053525601857,0.0,0.0,0.4595502871807405,0.0031162165464988,0.5183306855676403,0.9824025418550654,0.9982280337284616,Colby_College7/15/19,July,Colby_College2019,7/15/23,370178.5297492703
DRA190718_002,per,M,DRA190718-002,7/18/19,JL,Blue Mountain,,44.7129,-70.4183,,78.6,0.0,51.4,75.2,13:30,7/30/19,10/2/20,30.5,1.92,30.5,1.92,2019_3,187.0,2019,0.0,Blue Mountain,Blue Mountain,0.0,short,78,1.7486816909482763,-0.1062805811912367,0.0001404663125205,0.9727707006369428,0.001148771610555,0.0065286624203821,0.0195518653321201,0.0,0.0,0.0062329390354868,0.2539467697907188,0.4722474977252047,0.2463148316651501,0.9982939035486806,0.9739194722474978,Blue Mountain7/18/19,July,Blue Mountain2019,7/18/23,110.142031289003
DRA190824_001,tern,W,DRA190824-001,8/24/19,JL,"Hancork Point, ME",,44.491123,-68.23340300000001,,,,,,,9/2/20,10/10/20,7.1,1.59,7.1,1.59,2019_4,265.0,2019,15822.034350062975,Hancock_ME,Hancock_ME,1.0,short,115,1.4370258118214494,0.1958601437871312,0.1795209076201555,0.9869069343065694,0.0010492700729927,0.0120437956204379,0.0,0.0,0.0,0.0,0.0010492700729927,0.0390967153284671,0.0,0.0401459854014598,0.987956204379562,Hancock_ME8/24/19,August,Hancock_ME2019,8/24/23,136995.97098779454
DRA190824_002,tern,W,DRA190824-002,8/24/19,JL,"Hancork Point, ME",,44.491123,-68.23340300000001,,,,,,,9/2/20,10/11/20,52.1,1.89,52.1,1.89,2019_4,289.0,2019,46.79597198624964,Hancock_ME,Hancock_ME,1.0,short,115,1.0162600026702884,-0.0974142882865962,-0.0002041564071636,0.9960202119572508,0.0,0.0,0.0,0.0038009211644233,0.0001788668783258,0.0,0.3038277511961722,0.0057237401064257,0.6823994991727407,0.995930778518088,0.9960202119572508,Hancock_ME8/24/19,August,Hancock_ME2019,8/24/23,779156.8805236748
DRA190824_003,tern,W,DRA190824-003,8/24/19,JL,"Hancork Point, ME",,44.491123,-68.23340300000001,,,,,,,9/2/20,10/9/20,25.6,1.88,25.6,1.88,2019_4,249.0,2019,7.394781190783727,Hancock_ME,Hancock_ME,0.0,short,115,2.0878438999782927,-0.1072976564640238,0.0018072288302996,0.7837684449489217,0.0010215664018161,0.2013620885357548,0.0009080590238365,0.0125993189557321,0.0,0.0,0.0094211123723042,0.7603859250851306,0.001816118047673,0.7851305334846765,0.7847900113507379,Hancock_ME8/24/19,August,Hancock_ME2019,8/24/23,1699287.1142646335
DRA190824_004,imp,W,DRA190824-004,8/24/19,JL,"Hancork Point, ME",,44.491123,-68.23340300000001,,,,,,,9/2/20,10/10/20,35.9,1.93,35.9,1.93,2019_4,266.0,2019,26.684704182909805,Hancock_ME,Hancock_ME,1.0,short,115,2.285214074405937,-0.0366925101824292,0.0288141703393073,0.8067008072215953,0.0407950698724069,0.0341550212655151,0.0120432254144605,0.005576772849579,0.100729103376443,0.0004339901050256,0.0740821109278708,0.2869976564534328,0.2725674854613314,0.7524303445881434,0.8474958770940022,Hancock_ME8/24/19,August,Hancock_ME2019,8/24/23,136995.97098779454
DRA190824_005,imp,M,DRA190824-005,8/24/19,JL,"Hancork Point, ME",,44.491123,-68.23340300000001,,,,,,,9/2/20,10/13/20,55.8,1.95,55.8,1.95,2019_4,297.0,2019,34694.401431793805,Hancock_ME,Hancock_ME,1.0,short,115,2.683562919130688,0.1925478142142309,0.0353364832311379,0.5974553329723876,0.1643205197617758,0.2138603140227395,0.0184623714131023,0.0056307525717379,0.0002707092582566,0.0017325392528424,0.0059556036816459,0.0111532214401732,0.00449377368706,0.0476989713048186,0.7617758527341635,Hancock_ME8/24/19,August,Hancock_ME2019,8/24/23,3489200.3919083616
DRA190824_006,imp,W,DRA190824-006,8/24/19,JL,"Hancork Point, ME",,44.491123,-68.23340300000001,,,,,,,9/2/20,10/13/20,55.4,1.83,55.4,1.83,2019_4,311.0,2019,10.507217607082962,Hancock_ME,Hancock_ME,0.0,short,115,2.029037207513452,-0.0907531273459348,0.0071295706271272,0.9389423950572416,0.0026803561693621,0.02507723060149,0.0232600399781937,0.0030437942940214,0.006996183899691,0.0,0.1769489369434853,0.013538070143558,0.7058876976194803,0.92967472287843,0.9416227512266035,Hancock_ME8/24/19,August,Hancock_ME2019,8/24/23,3152106.492122692
FJ190529_001,imp,W,FJ190529-001,5/29/19,JL,2 cal6 st Waterville,,,,,,,,,,9/12/19,9/30/20,155.6,2.08,155.6,2.08,2019_3,169.0,2019,0.0,Colby_College,Colby_College,0.0,short,28,0.4360727496535873,-0.1170685033793102,0.0033299461529275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031302170283806,0.9968697829716192,0.0,1.0,1.0,Colby_College5/29/19,May,Colby_College2019,5/29/23,709.576653636303
FJ190610_001,ruf,W,FJ190610-001,6/10/19,MY,Allen Island; Garden,Allen Island,43.8755,-69.3113,,64.0,3.7,,,7:40,6/13/19,9/7/20,31.3,1.81,31.3,1.81,2019_1,11.0,2019,0.0,Allen_Island,Allen_Island,0.0,short,40,2.3469526412925403,0.06850095995907,0.0983607224235133,0.9329819277108434,0.0276731927710843,0.0032003012048192,0.0026355421686746,0.0033885542168674,0.0028237951807228,0.0032003012048192,0.1940888554216867,0.1278237951807229,0.1214231927710843,0.4553840361445783,0.9606551204819278,Allen_Island6/10/19,June,Allen_Island2019,6/10/23,161.41482205877116
